,PC1,PC2,PC3,class,name
15467,472.0259397434266,-316.4020055962737,-3.5131894899922576,quartzite,quartzite3OIH1.jpg
15468,473.17786784653674,-327.2087885116298,-31.582316658411166,quartzite,quartzite3PB78.jpg
15469,474.25960738169414,-336.3242771287353,-72.71896166956881,quartzite,quartzite3PM0H.jpg
15470,475.1756810253103,-328.5215767893147,-37.79616944274913,quartzite,quartzite3QFGJ.jpg
15471,476.1478182192421,-322.56536625238147,-4.5691672465340485,quartzite,quartzite3QMEY.jpg
15472,477.19274208622835,-327.8916035060471,-36.958232791021665,quartzite,quartzite3QQKG.jpg
15473,478.05980031632544,-319.77728112609014,-19.27562986458657,quartzite,quartzite3QVKF.jpg
15474,479.1179246894055,-322.32731613799876,-17.9109112204424,quartzite,quartzite3RGNC.jpg
15475,480.2584403956254,-335.70154503164196,-70.78880014484824,quartzite,quartzite3RNNX.jpg
15476,481.2617196495335,-335.3440139168061,-69.7029771512444,quartzite,quartzite3SB40.jpg
15477,482.1958614768914,-328.5536387874588,-34.37408889818162,quartzite,quartzite3SGHZ.jpg
15478,483.10079776184295,-319.2326733123085,10.450738439781158,quartzite,quartzite3TMAR.jpg
15479,484.1068500221539,-323.20001268927086,-26.201543867905524,quartzite,quartzite3TZBH.jpg
15480,485.1853355029481,-330.74586960893333,-49.24135272662692,quartzite,quartzite3U32X.jpg
15481,486.1661327523429,-325.14560137576046,-26.174328831079244,quartzite,quartzite3U5D5.jpg
15482,487.0715226222301,-317.2276358637374,4.864255143929802,quartzite,quartzite3UL2Z.jpg
15483,488.0878563136176,-317.43728188603933,19.77153579680165,quartzite,quartzite3USE5.jpg
15484,489.0997665127275,-320.8914143715816,-10.466410142783037,quartzite,quartzite3VQA8.jpg
15485,490.1438824324117,-321.6865609679344,-1.4545531659253872,quartzite,quartzite3WFK1.jpg
15486,491.1720909092515,-325.4549840080479,-25.804724355172443,quartzite,quartzite3WRKN.jpg
15487,492.1651747786745,-324.74546676853856,-16.822886588318376,quartzite,quartzite3X0KZ.jpg
15488,492.98938021866456,-310.8172660691396,24.510787640431264,quartzite,quartzite3X7Y5.jpg
15489,494.1427068403263,-323.65957500496654,-20.881701040960117,quartzite,quartzite3XCRP.jpg
15490,495.0959314444404,-321.4924341452637,-14.542280829468742,quartzite,quartzite3XRC8.jpg
15491,496.106776019075,-321.2034436898777,-17.68754989629042,quartzite,quartzite3XVK4.jpg
15492,496.9854142268436,-312.36190613073234,7.437736004660204,quartzite,quartzite3Y7LG.jpg
15493,497.866613708821,-299.82363984066257,58.177751468985704,quartzite,quartzite3Y9V9.jpg
15494,499.10774256251676,-319.63779113078346,4.029271031256581,quartzite,quartzite3YDKZ.jpg
15495,500.06265203793987,-319.98179110036375,-18.68852823599448,quartzite,quartzite3YP62.jpg
15496,501.18163187186605,-325.7141747752175,-21.31576891195487,quartzite,quartzite3YX8Q.jpg
15497,502.1887183490022,-327.8934109084295,-31.705827011951502,quartzite,quartzite3Z8X8.jpg
15498,503.1258459319856,-318.5887358010902,13.199549581738426,quartzite,quartzite3ZKHS.jpg
15499,504.0142356432571,-314.07567382146607,10.092659346518582,quartzite,quartzite3ZTFZ.jpg
15500,505.1848603120473,-325.7143784744015,-25.800913770778546,quartzite,quartzite40QQD.jpg
15501,506.2657399688429,-334.87569997279735,-69.05972984218087,quartzite,quartzite4126T.jpg
15502,506.850623465813,-300.11056159435515,64.03571171848253,quartzite,quartzite41EOA.jpg
15503,508.1133043187767,-319.9823005577053,1.089577543534538,quartzite,quartzite41FA7.jpg
15504,509.2057058764773,-330.25943636538517,-45.28146423947509,quartzite,quartzite427OZ.jpg
15505,510.1508295882127,-324.1488350065853,-16.50430437846295,quartzite,quartzite42EWV.jpg
15506,510.8700606037465,-301.34641358648435,46.3341704092727,quartzite,quartzite42T8P.jpg
15507,512.1416031090484,-325.0108614058737,-27.07704843886527,quartzite,quartzite42Y25.jpg
15508,513.1770952376872,-327.3774686865414,-28.08143447464445,quartzite,quartzite43ADV.jpg
15509,514.1113891319388,-320.6642994785718,-9.854495186823094,quartzite,quartzite43AUK.jpg
15510,515.1505872197955,-325.52528703600973,-29.111679052068585,quartzite,quartzite43J0Y.jpg
15511,516.175007954072,-328.53590909702655,-41.38555759594045,quartzite,quartzite43N1O.jpg
15512,517.1751201825366,-330.0019211383925,-47.110465449814,quartzite,quartzite44JYA.jpg
15513,518.0556083383914,-318.6649537875603,-9.35915382342686,quartzite,quartzite44WIA.jpg
15514,519.1589274480692,-321.4778440728768,-7.278251486239912,quartzite,quartzite458PU.jpg
15515,520.2204031410494,-331.6024246106042,-54.1951624337983,quartzite,quartzite459CD.jpg
15516,521.1334957269688,-322.16078640932477,-8.571905523978273,quartzite,quartzite45BPU.jpg
15517,522.1068673769956,-318.47592744250977,15.51690031299644,quartzite,quartzite45CQQ.jpg
15518,523.0485535408704,-317.01802320192917,-4.587350907341792,quartzite,quartzite45OLK.jpg
15519,524.1640448387603,-324.3546742261475,-15.336672547960745,quartzite,quartzite45SZC.jpg
15520,525.0571661351607,-316.98992122889973,-0.38754350524330555,quartzite,quartzite463HA.jpg
15521,526.1665321694534,-323.89876273966513,-13.918352887845288,quartzite,quartzite466RZ.jpg
15522,527.1982480852188,-328.40698866978454,-36.654273875310544,quartzite,quartzite46A38.jpg
15523,528.0294289126531,-316.6379544393773,-6.502293586843255,quartzite,quartzite46AQW.jpg
15524,529.1557847254159,-325.0724579297788,-24.731214223920215,quartzite,quartzite46JTA.jpg
15525,530.1022828753128,-320.7443637051728,-11.627513266043254,quartzite,quartzite46KFU.jpg
15526,531.1650375412747,-327.02020721358946,-28.396360531400582,quartzite,quartzite46NC2.jpg
15527,531.9174509797988,-302.60198480947054,55.53682964646246,quartzite,quartzite46OF8.jpg
15528,533.0694081766127,-318.542150165382,-8.748552901185226,quartzite,quartzite46ORE.jpg
15529,534.1364442615602,-324.0721429397037,-23.54839488351675,quartzite,quartzite47D28.jpg
15530,535.1304340538794,-324.0957299476995,-18.784042514492526,quartzite,quartzite47K99.jpg
15531,536.1206452455967,-323.23915831188043,-23.829509707792724,quartzite,quartzite47MUX.jpg
15532,537.1030084010999,-320.7384909496049,-1.033627134703857,quartzite,quartzite47RT1.jpg
15533,538.0779730055294,-317.07804801554255,5.923504509481825,quartzite,quartzite47XFT.jpg
15534,539.0045639121206,-313.4993044928615,12.799268574923026,quartzite,quartzite484S6.jpg
15535,540.1358365260145,-322.15216441368545,-7.805532780640242,quartzite,quartzite487BG.jpg
15536,541.1645539192414,-326.4573043503138,-34.784415525525056,quartzite,quartzite489CW.jpg
15537,542.0462179221587,-318.9635052740093,-16.38917911526664,quartzite,quartzite48HT0.jpg
15538,542.9040225030853,-300.46674156085834,83.71977431903618,quartzite,quartzite48Z30.jpg
15539,544.1170438693149,-321.209029982917,-12.661784503694108,quartzite,quartzite49E4K.jpg
15540,545.107728193055,-322.1083933974427,-22.184378520045207,quartzite,quartzite49GNQ.jpg
15541,546.2049976147271,-328.9186070660212,-40.51223990855175,quartzite,quartzite49T5K.jpg
15542,547.1451721005604,-324.38073736125267,-26.09790288490392,quartzite,quartzite49XHK.jpg
15543,548.1069403727356,-316.06466438861634,23.591127618100273,quartzite,quartzite4ALKW.jpg
15544,549.1631772384198,-325.6429744074211,-32.87950131798191,quartzite,quartzite4AO7A.jpg
15545,550.2279182638821,-330.7237196402198,-50.25541603529085,quartzite,quartzite4AQ5G.jpg
15546,551.2041314532034,-331.27372596076253,-53.925836765351995,quartzite,quartzite4AQFY.jpg
15547,552.2148401939526,-329.1843107567818,-43.19879163974357,quartzite,quartzite4B60K.jpg
15548,553.2359453721452,-330.6505006807342,-55.49051781638925,quartzite,quartzite4B9AW.jpg
15549,554.1800760476899,-326.7717383368391,-38.997099421287196,quartzite,quartzite4BA0W.jpg
15550,555.090059979618,-318.12544319089096,12.634818418171095,quartzite,quartzite4BEQR.jpg
15551,556.123120380488,-321.91800891052935,-16.340406654245193,quartzite,quartzite4BGDQ.jpg
15552,557.2417267197561,-334.13993376467755,-62.41090584747484,quartzite,quartzite4BLPY.jpg
15553,558.0570579989964,-317.7308407500619,-5.370325403462032,quartzite,quartzite4BQ2R.jpg
15554,558.956467342414,-310.1931104649053,9.391672826663289,quartzite,quartzite4BTPA.jpg
15555,560.255039823077,-335.29829739523643,-71.68528180089196,quartzite,quartzite4BYIS.jpg
15556,561.0283355956376,-316.135257481298,-7.532335861409486,quartzite,quartzite4BZ1H.jpg
15557,562.2296030642308,-333.22627572746666,-61.51417103307281,quartzite,quartzite4C9Z8.jpg
15558,563.0861974183184,-317.7978471505918,9.788277121632989,quartzite,quartzite4CLL0.jpg
15559,564.0098845641394,-314.09190295758464,-0.8222444010046321,quartzite,quartzite4CZ22.jpg
15560,565.0937493921808,-320.69230853741004,-18.21684080550716,quartzite,quartzite4CZYL.jpg
15561,565.9167578323389,-307.81617366088835,12.855202709091042,quartzite,quartzite4D11V.jpg
15562,567.1395014245138,-323.2508546661327,-21.31941724079577,quartzite,quartzite4D23P.jpg
15563,568.0287627330537,-315.9573674521987,-7.157100640037005,quartzite,quartzite4D86W.jpg
15564,568.8950025173453,-300.28347730534733,70.11697361515203,quartzite,quartzite4DPWM.jpg
15565,570.1481070037617,-325.32429625695335,-28.367951209349915,quartzite,quartzite4E64X.jpg
15566,571.0407699182831,-311.73716084297047,40.99034659096365,quartzite,quartzite4EB3C.jpg
15567,572.2594770568999,-332.5732764127836,-64.1812840767074,quartzite,quartzite4EJF5.jpg
15568,573.0870072603218,-319.03602836017484,-6.483151646956793,quartzite,quartzite4EZ62.jpg
15569,574.1847574537727,-326.14728213427117,-29.581784565707714,quartzite,quartzite4F6KW.jpg
15570,575.0400996902611,-314.310086784007,5.3597000919651165,quartzite,quartzite4FJ8S.jpg
15571,576.1446070752048,-321.909999354128,-5.901380783514381,quartzite,quartzite4FVFA.jpg
15572,577.027634672316,-314.4794081265879,3.934661671766455,quartzite,quartzite4G8CN.jpg
15573,578.0574353574146,-315.44512669183706,9.191811799465153,quartzite,quartzite4G9KA.jpg
15574,579.0964895047264,-318.44398704999236,-0.05430832280163863,quartzite,quartzite4GAML.jpg
15575,580.0169443989041,-314.09645744013704,8.807696847300024,quartzite,quartzite4GEV3.jpg
15576,581.0740527184275,-317.4335974067123,1.29753434156656,quartzite,quartzite4GH1X.jpg
15577,582.1573044599284,-324.557051546236,-31.476498958734993,quartzite,quartzite4GZZY.jpg
15578,583.1926779888643,-327.4621991277665,-34.76011905641204,quartzite,quartzite4H5D6.jpg
15579,584.1138410752714,-321.3057843743107,-14.429905834052805,quartzite,quartzite4H5MS.jpg
15580,585.1134654997609,-322.8592393064429,-27.2927555284745,quartzite,quartzite4HLRH.jpg
15581,585.9186444153808,-308.5395473541827,16.3224967535702,quartzite,quartzite4I4F6.jpg
15582,587.1508282227949,-322.2329767259074,-12.396505960528726,quartzite,quartzite4IEQD.jpg
15583,588.2761323895569,-332.7510127732261,-62.8153655027132,quartzite,quartzite4ILVL.jpg
15584,589.1697155880198,-323.49979621874536,-16.75044092586531,quartzite,quartzite4IMFQ.jpg
15585,589.9643883751794,-308.01476738145715,24.388905802758213,quartzite,quartzite4IUN0.jpg
15586,591.2140757946622,-330.9570442488837,-50.57727690754945,quartzite,quartzite4IYNS.jpg
15587,592.14926739387,-323.34631166324283,-15.755946969225748,quartzite,quartzite4J0YR.jpg
15588,592.9631119330909,-309.79922400313535,13.66644271275556,quartzite,quartzite4JLNF.jpg
15589,594.1738318909339,-324.6677775677219,-22.026627411654157,quartzite,quartzite4JRE0.jpg
15590,595.0134607097568,-315.10200385897946,3.4066270049765643,quartzite,quartzite4JRVH.jpg
15591,596.1286595579734,-321.8019885774479,-13.406846961188991,quartzite,quartzite4JWDW.jpg
15592,597.0069002575515,-312.4242140671331,10.24846275686757,quartzite,quartzite4JZ5I.jpg
15593,598.0864250981542,-316.6381493648349,11.77945303343639,quartzite,quartzite4K8EA.jpg
15594,599.0333216519839,-316.1307469333729,-4.3449214369134195,quartzite,quartzite4K907.jpg
15595,599.7994265571142,-298.799306180651,34.21330105073839,quartzite,quartzite4KAKU.jpg
15596,601.0133161127378,-310.3204102814935,27.493038647130863,quartzite,quartzite4KMTH.jpg
15597,602.1112829072298,-323.27062330705076,-29.77741122562184,quartzite,quartzite4KOOA.jpg
15598,603.070377952037,-318.5897114676868,-13.883665895384015,quartzite,quartzite4KQV6.jpg
15599,603.9631185168764,-320.1027212075733,-1.777390449803515,quartzite,quartzite4KRD8.jpg
15600,604.6086774733252,-281.76704995193785,83.55211445239854,quartzite,quartzite4LNWQ.jpg
15601,605.9872854056148,-309.28136066295,34.41802861611024,quartzite,quartzite4LOZI.jpg
15602,607.1553174149489,-326.05536313292913,-29.040743349052075,quartzite,quartzite4MFNW.jpg
15603,608.1704076467636,-323.9326120198696,-22.1331767977495,quartzite,quartzite4MFYQ.jpg
15604,608.8556125902555,-298.9075540729439,51.12843082017227,quartzite,quartzite4MHKN.jpg
15605,610.0398389056634,-310.9997628277072,47.33346650727684,quartzite,quartzite4MHWJ.jpg
15606,611.0793847880718,-316.15819747072675,16.20158369300319,quartzite,quartzite4MJCA.jpg
15607,612.1098591582288,-321.4053646045543,-18.127191812631654,quartzite,quartzite4MKOX.jpg
15608,613.0660379896111,-318.28126408787716,-9.203990590122832,quartzite,quartzite4MNUO.jpg
15609,614.0892361385525,-316.92737011969155,42.56748216934632,quartzite,quartzite4MTUC.jpg
15610,615.1799043196191,-328.06244900392926,-44.64613079477785,quartzite,quartzite4N0ZS.jpg
15611,616.2221844906571,-329.87312493827653,-52.05553377213884,quartzite,quartzite4N6V3.jpg
15612,617.1159332390357,-316.771733208688,16.699359208425854,quartzite,quartzite4NAAA.jpg
15613,618.2171071783355,-331.2487437121966,-58.470189513876825,quartzite,quartzite4NDMO.jpg
15614,619.00759557825,-313.86354820495666,0.25347740699473126,quartzite,quartzite4NH6X.jpg
15615,620.1903423188041,-324.8360141611255,-26.285540518475123,quartzite,quartzite4NSE0.jpg
15616,621.1459598888144,-324.77050471803807,-31.527400990143317,quartzite,quartzite4OB2L.jpg
15617,622.1470784019224,-325.1525071021055,-26.679102417004046,quartzite,quartzite4OO8Y.jpg
15618,623.1952095628976,-329.5853987163388,-46.2730503706302,quartzite,quartzite4OOP0.jpg
15619,624.0533126298677,-316.76589057791307,-0.8252159791336386,quartzite,quartzite4OQLW.jpg
15620,625.1075088758428,-318.8663386395447,6.289825877883582,quartzite,quartzite4PDBP.jpg
15621,626.1014274537706,-321.97382291990135,-24.30384592245858,quartzite,quartzite4PIJG.jpg
15622,627.2247500765488,-333.14758615345113,-64.0065949641218,quartzite,quartzite4QBEI.jpg
15623,628.0778541415783,-318.2682143286549,-8.905864602834814,quartzite,quartzite4QQ6C.jpg
15624,629.1587293340134,-324.99123991494133,-31.090982812126498,quartzite,quartzite4RXZZ.jpg
15625,630.1361147411551,-321.73627326581044,-14.149072602194371,quartzite,quartzite4SSES.jpg
15626,631.1503757498292,-326.42578738538595,-41.50123904611066,quartzite,quartzite4TD71.jpg
15627,632.006080436982,-310.42773040149325,23.649828539323835,quartzite,quartzite4TVW8.jpg
15628,632.9296701307694,-304.7348065007688,45.18341262226673,quartzite,quartzite4U108.jpg
15629,634.0998233225662,-317.589884839946,14.587133974182453,quartzite,quartzite4UEZ7.jpg
15630,634.9854310878344,-311.97660651925315,7.79270663810777,quartzite,quartzite4UMAG.jpg
15631,636.1277665043646,-319.7906366642452,0.4981206995472596,quartzite,quartzite4UMEJ.jpg
15632,637.1898661771027,-327.8479839419129,-45.224259431582986,quartzite,quartzite4UYHE.jpg
15633,637.9532489553244,-308.11998232966647,23.784227639614205,quartzite,quartzite4V3JZ.jpg
15634,639.0660198693641,-319.3861179286347,-14.436782404017405,quartzite,quartzite4V9Z9.jpg
15635,640.1883185790147,-327.85306008696057,-44.23145915603968,quartzite,quartzite4VVXZ.jpg
15636,641.1432902104943,-323.09180239486346,-14.243738795271492,quartzite,quartzite4WIDE.jpg
15637,642.1092964782421,-319.43327606188325,-5.8420691627259975,quartzite,quartzite4WO45.jpg
15638,643.2010640317264,-329.28195979452505,-47.06049278305886,quartzite,quartzite4WPEI.jpg
15639,643.9965709815884,-311.6764457261402,9.208910092064139,quartzite,quartzite4WRJ4.jpg
15640,645.2179204934357,-330.68310696130084,-59.39688003238516,quartzite,quartzite4WSNE.jpg
15641,646.0698539080357,-315.74935361188346,11.418058940029775,quartzite,quartzite4WWVE.jpg
15642,647.1465475032111,-324.87874312023007,-34.15853305366705,quartzite,quartzite4X8IF.jpg
15643,648.1662829595883,-325.5880960892084,-35.22749892091702,quartzite,quartzite4XAN9.jpg
15644,648.9846991181327,-310.74875128033335,26.378067205507392,quartzite,quartzite4Y1GY.jpg
15645,650.2522458989038,-332.0842489066973,-65.49787724606274,quartzite,quartzite4YLFO.jpg
15646,651.1556718468994,-323.06189481031913,-14.15231453375214,quartzite,quartzite4YP30.jpg
15647,652.096758579577,-322.80493853085017,-30.717492181617914,quartzite,quartzite4YUCA.jpg
15648,653.0089218443366,-313.50891500422546,1.6540003873879214,quartzite,quartzite4Z928.jpg
15649,654.1633386898453,-324.5460299913964,-33.197471787668874,quartzite,quartzite4Z9PY.jpg
15650,655.0824885680915,-316.45187786461696,16.310800193604702,quartzite,quartzite4ZCBH.jpg
15651,656.0500391366141,-318.46493360796273,-18.81901991429696,quartzite,quartzite4ZEUW.jpg
15652,656.6989872092474,-284.9691482482704,98.6200842915283,quartzite,quartzite4ZGEZ.jpg
15653,657.8737167837241,-300.69835941228234,65.23416504178262,quartzite,quartzite4ZIIA.jpg
15654,659.2105337256804,-330.6464191785135,-54.423640374057435,quartzite,quartzite4ZQDZ.jpg
15655,659.9892736933724,-310.87503266372505,16.293512737613053,quartzite,quartzite4ZVNZ.jpg
15656,661.1081850739558,-320.21985742080847,-4.988861212066481,quartzite,quartzite4ZVVR.jpg
15657,662.1120636417901,-318.6505185474832,6.785124907099404,quartzite,quartzite50DB0.jpg
15658,662.8747970517098,-299.5741556293126,64.48920819298843,quartzite,quartzite50HHZ.jpg
15659,664.1796641646939,-325.07949772796695,-27.6176325578582,quartzite,quartzite50KMI.jpg
15660,664.8742416835623,-306.0876792562089,10.506071609354517,quartzite,quartzite50V8U.jpg
15661,666.153230935669,-324.8750007307799,-23.52253056741532,quartzite,quartzite50WMY.jpg
15662,667.0359011213569,-314.1777873947532,5.314481535568577,quartzite,quartzite51DW5.jpg
15663,667.9699431532415,-309.8710659965325,13.826142270042741,quartzite,quartzite51LG1.jpg
15664,669.0927977270101,-321.07030575979184,-25.39479900270965,quartzite,quartzite51MNI.jpg
15665,669.8710074250299,-298.1905102108025,73.52607808546136,quartzite,quartzite527AB.jpg
15666,670.7079863692586,-285.210395408399,100.06078141271804,quartzite,quartzite529NP.jpg
15667,672.1158064361006,-318.8593612550902,3.8588657569844127,quartzite,quartzite52M5K.jpg
15668,673.0547095050638,-317.87490390318277,-14.787107884289494,quartzite,quartzite52ZMC.jpg
15669,674.0836860808676,-316.58112690376146,11.691490319372129,quartzite,quartzite534KI.jpg
15670,675.0673541804292,-314.7662055319048,19.280703992434486,quartzite,quartzite53JDM.jpg
15671,676.0164147269983,-312.8904867439719,14.882987478244537,quartzite,quartzite53KH7.jpg
15672,677.0112579654059,-314.4592400006633,-6.590652366129587,quartzite,quartzite53QAZ.jpg
15673,678.1630420942029,-324.9643582482276,-33.877729822232915,quartzite,quartzite541AU.jpg
15674,678.9489139608082,-303.7037304664267,56.32759912278876,quartzite,quartzite546U2.jpg
15675,680.0569801573466,-316.1452404568493,-2.8095689807157154,quartzite,quartzite54G1G.jpg
15676,681.0576983874605,-316.9048892910569,-9.519641943576298,quartzite,quartzite54JE6.jpg
15677,682.0767055404185,-317.9521782808939,0.14606243852634251,quartzite,quartzite54RYP.jpg
15678,683.1256406251397,-324.2581403444403,-37.354126404381454,quartzite,quartzite550LK.jpg
15679,684.2185342602045,-330.8595928150101,-55.9336006776242,quartzite,quartzite555BH.jpg
15680,685.0346236333477,-315.34516458448064,-2.740583061575527,quartzite,quartzite55CR0.jpg
15681,686.0853792470932,-318.679270048291,-17.620370179880794,quartzite,quartzite55SNF.jpg
15682,687.0619867788083,-313.6359017540165,23.3382958012307,quartzite,quartzite566K4.jpg
15683,688.0013670068307,-314.2413999237014,-0.3995283529622583,quartzite,quartzite56EQU.jpg
15684,689.1825294413346,-325.5946823911168,-33.645714713332396,quartzite,quartzite56JEP.jpg
15685,689.983333243525,-308.5977888992526,35.576343294387925,quartzite,quartzite56MSX.jpg
15686,691.1997725891949,-329.07723057524356,-51.5517055417145,quartzite,quartzite56YZ7.jpg
15687,692.1763433934195,-327.6701582202213,-40.07897020975572,quartzite,quartzite571SK.jpg
15688,692.9051053718333,-305.4748976525985,17.569280647374196,quartzite,quartzite574O3.jpg
15689,694.2312709386782,-329.77492479456055,-41.78154794025734,quartzite,quartzite5769D.jpg
15690,695.152801518452,-323.4088138954446,-17.44111097208425,quartzite,quartzite5782D.jpg
15691,696.1147615753467,-321.0681235640932,-18.865185012047682,quartzite,quartzite57QD7.jpg
15692,697.0681824816277,-312.78921927423875,36.45287228026557,quartzite,quartzite58KE9.jpg
15693,698.1778577299685,-326.6136857756533,-42.55910874953491,quartzite,quartzite58ND3.jpg
15694,698.9622361398875,-308.6323391678727,15.169299519771478,quartzite,quartzite58WOU.jpg
15695,700.1399510763949,-324.66672820063116,-35.750685341503775,quartzite,quartzite594F3.jpg
15696,701.2445816588253,-332.7911942846729,-69.73179603407725,quartzite,quartzite59BJ6.jpg
15697,701.9923002631805,-318.68106493157495,-4.563091823713371,quartzite,quartzite59G15.jpg
15698,703.0715624610649,-319.73113499509844,-25.228590296037805,quartzite,quartzite59GNL.jpg
15699,704.1254786154514,-321.65638607290776,-19.393579342394865,quartzite,quartzite59TQM.jpg
15700,705.0576132874917,-312.53245919488955,35.12184339572043,quartzite,quartzite5AXW7.jpg
15701,706.0333318592478,-314.9527772539784,-5.041531376837146,quartzite,quartzite5AYUP.jpg
15702,706.9778523656847,-310.0991559375941,11.890554674234435,quartzite,quartzite5B6NG.jpg
15703,708.2178807798902,-333.1459631035604,-62.424509344462464,quartzite,quartzite5BA83.jpg
15704,709.0216796661108,-314.39173046442886,-5.191472013996364,quartzite,quartzite5BB5Y.jpg
15705,710.1417548772287,-324.0584242054517,-30.201890470624257,quartzite,quartzite5BFD9.jpg
15706,711.026967892028,-314.7180248435521,-1.2606222268803042,quartzite,quartzite5C6HI.jpg
15707,712.18718398157,-327.68687589797025,-41.64311360892325,quartzite,quartzite5CIRK.jpg
15708,713.1187974538973,-321.15075578669723,-7.135581799020083,quartzite,quartzite5CKWF.jpg
15709,714.077784371736,-318.6169464816075,-12.083475065050566,quartzite,quartzite5CMW9.jpg
15710,715.1742593996138,-326.93919985951476,-37.43280727621104,quartzite,quartzite5CV1R.jpg
15711,716.055566277703,-315.29537963053644,3.4741668146413236,quartzite,quartzite5D5M2.jpg
15712,717.1226091723879,-318.7491769500864,2.4680175088597354,quartzite,quartzite5DT6E.jpg
15713,718.0694327173203,-316.2915498232306,-3.1114884022907447,quartzite,quartzite5DVUP.jpg
15714,719.220157438871,-330.5515454398005,-56.795772916178066,quartzite,quartzite5EGNQ.jpg
15715,720.0359972324286,-312.193791581609,25.403749612574952,quartzite,quartzite5ELUB.jpg
15716,721.0567360148262,-316.1570266238159,-4.811397573959809,quartzite,quartzite5EORF.jpg
15717,722.1418548357409,-323.16737754975907,-25.14492612827624,quartzite,quartzite5EPGU.jpg
15718,722.8941535527068,-300.46343123252507,59.827421896750586,quartzite,quartzite5EXTB.jpg
15719,724.0981318393245,-321.10104925778546,-21.59859660958523,quartzite,quartzite5F0AH.jpg
15720,724.9638973494373,-311.0333704967782,3.387705675902433,quartzite,quartzite5F0E0.jpg
15721,726.2384548271825,-333.0180983771095,-70.02430383047759,quartzite,quartzite5F2EN.jpg
15722,727.1797187711231,-327.65441821681605,-46.90950582788143,quartzite,quartzite5FTMB.jpg
15723,727.8797622572613,-301.78909459308943,37.075778207684365,quartzite,quartzite5G2JI.jpg
15724,729.0009269343674,-312.38763072712925,11.013757535756868,quartzite,quartzite5GKBV.jpg
15725,730.2012058089732,-330.13985359187325,-53.59774819842884,quartzite,quartzite5GMPY.jpg
15726,731.153957893044,-322.9184415548078,-18.92256846295865,quartzite,quartzite5GOTT.jpg
15727,732.0159391140286,-314.09829798242936,-2.197077274605821,quartzite,quartzite5GVQ7.jpg
15728,733.0302922610612,-316.518399202699,-15.604544147912433,quartzite,quartzite5HJ3H.jpg
15729,733.9579301077712,-306.9564722945205,29.238412474051497,quartzite,quartzite5HO56.jpg
15730,735.1187677677009,-318.0308305812956,6.695687904492602,quartzite,quartzite5IBQK.jpg
15731,736.2028918934315,-329.5235882583874,-55.420770360611606,quartzite,quartzite5ICXV.jpg
15732,737.0491527705631,-314.8145160890774,0.8985691012210166,quartzite,quartzite5IPNH.jpg
15733,738.0387331571291,-312.1894596494806,27.362264543202837,quartzite,quartzite5J435.jpg
15734,739.2187208006454,-331.592381004703,-63.887367849529845,quartzite,quartzite5JAJH.jpg
15735,740.0004581492377,-311.60405431799,10.634262765331176,quartzite,quartzite5JTHP.jpg
15736,741.1678446355893,-325.9243176604649,-38.35387429692922,quartzite,quartzite5KFF8.jpg
15737,742.1804335531282,-325.0170115002635,-36.42579011518839,quartzite,quartzite5KOSS.jpg
15738,743.1535042595467,-321.30285782412545,-14.952569982477298,quartzite,quartzite5KX1X.jpg
15739,744.0888959034447,-317.26270070951654,0.88778407205621,quartzite,quartzite5LOVE.jpg
15740,745.1285225265426,-323.8897779864789,-32.564224247298924,quartzite,quartzite5MH4F.jpg
15741,745.996426121353,-310.49796886940226,13.833107733448553,quartzite,quartzite5MIOG.jpg
15742,747.0248284138337,-314.008639049763,1.8171793038272457,quartzite,quartzite5MJPX.jpg
15743,748.1066199218243,-317.56921436256874,7.162476658275471,quartzite,quartzite5MPBL.jpg
15744,749.1639527682796,-324.3263196599767,-32.136075744396514,quartzite,quartzite5MPU4.jpg
15745,750.1833765723675,-326.7175906669912,-44.723284627087594,quartzite,quartzite5MR7P.jpg
15746,751.0198913676904,-311.6075899996113,13.811710698831366,quartzite,quartzite5N0EW.jpg
15747,752.0756917291735,-314.2729830078756,25.144652679547935,quartzite,quartzite5N131.jpg
15748,753.2156844278052,-332.599858456502,-65.91222648083624,quartzite,quartzite5N4I3.jpg
15749,753.9641329423534,-308.29936733039756,20.25852350034862,quartzite,quartzite5NTTP.jpg
15750,755.0988604084669,-317.5120553231114,6.427622931870551,quartzite,quartzite5NUW2.jpg
15751,755.8694883201323,-300.04171187973026,47.61446793390655,quartzite,quartzite5NVT3.jpg
15752,757.1412634197179,-320.8068585756034,-9.846458384064528,quartzite,quartzite5NZ3A.jpg
15753,758.1170253213427,-320.2685601336753,-12.528054677620188,quartzite,quartzite5O0YH.jpg
15754,759.1718223305118,-323.6476713290674,-27.54733873107374,quartzite,quartzite5OHQO.jpg
15755,760.2391255425019,-332.39857473602643,-69.57728625383426,quartzite,quartzite5ONX3.jpg
15756,761.095790023451,-316.1514702303652,14.479678433516918,quartzite,quartzite5ORTH.jpg
15757,762.0481509601262,-311.7875503777968,34.73969745789745,quartzite,quartzite5P13N.jpg
15758,762.9631088603754,-309.18059152015826,19.28365636756205,quartzite,quartzite5P4IM.jpg
15759,764.0856904430257,-315.7843925276717,13.131172805020578,quartzite,quartzite5PAL4.jpg
15760,765.0059883210106,-311.07211881610544,16.35748284381398,quartzite,quartzite5PB9P.jpg
15761,766.0613636924601,-312.7834536700683,31.030674628527695,quartzite,quartzite5PCR6.jpg
